transaction_id,wallet_id,amount,timestamp,country,merchant,wallet_age_days,previous_transactions
TX665,WALLET003,1171,2025-12-01 20:46:32.276815,Pakistan,Kraken,163,401
TX666,WALLET003,3483,2025-11-24 20:46:32.276820,Russia,Kraken,541,89
TX667,WALLET001,1811,2026-07-19 20:46:32.276826,UK,Coinbase,724,400
TX668,WALLET004,4102,2026-07-13 20:46:32.276831,Germany,Kraken,306,262
TX669,WALLET002,2053,2026-02-24 20:46:32.276836,Pakistan,Coinbase,381,65
TX670,WALLET001,1230,2025-12-14 20:46:32.276841,USA,Kraken,303,7
TX671,WALLET003,206,2026-09-17 20:46:32.276846,Germany,Kraken,481,138
TX672,WALLET001,4096,2025-12-14 20:46:32.276851,UK,Coinbase,895,345
TX673,WALLET005,3609,2026-03-22 20:46:32.276866,Russia,Binance,268,420
TX674,WALLET003,3585,2026-05-03 20:46:32.276872,UK,Coinbase,737,303
TX675,WALLET004,1181,2025-12-24 20:46:32.276877,UK,Kraken,82,7
TX676,WALLET001,450,2025-12-20 20:46:32.276882,UK,Coinbase,115,120
TX677,WALLET002,3278,2026-05-10 20:46:32.276887,Russia,Coinbase,759,224
TX678,WALLET004,4115,2026-06-06 20:46:32.276892,USA,Binance,205,287
TX679,WALLET002,93164,2026-07-04 20:46:32.276897,USA,Coinbase,19,328
TX680,WALLET005,4637,2026-03-17 20:46:32.276903,Germany,Binance,80,410
TX681,WALLET004,1391,2026-05-10 20:46:32.276908,UK,Coinbase,518,327
TX682,WALLET003,1818,2026-05-06 20:46:32.276913,Pakistan,Binance,421,163
TX683,WALLET002,3226,2025-10-27 20:46:32.276917,Pakistan,Binance,157,390
TX684,WALLET004,2758,2025-11-06 20:46:32.276923,Russia,Binance,41,25
TX685,WALLET003,1477,2025-12-10 20:46:32.276928,Pakistan,Kraken,335,314
TX686,WALLET002,3139,2025-11-27 20:46:32.276933,Pakistan,Coinbase,590,2
TX687,WALLET002,198,2025-10-06 20:46:32.276938,UK,Binance,809,499
TX688,WALLET004,1991,2026-09-03 20:46:32.276944,UK,Coinbase,1,45
TX689,WALLET005,3910,2026-01-03 20:46:32.276949,Russia,Binance,648,363
TX690,WALLET004,1394,2026-07-26 20:46:32.276963,Russia,Coinbase,77,50
TX691,WALLET001,338,2025-12-11 20:46:32.276969,Pakistan,Binance,463,214
TX692,WALLET001,1099,2026-02-08 20:46:32.276973,Pakistan,Kraken,355,44
TX693,WALLET001,2792,2026-01-22 20:46:32.276986,Russia,Kraken,671,234
TX694,WALLET004,1775,2026-08-31 20:46:32.276992,Pakistan,Binance,373,106
TX695,WALLET003,2341,2026-08-27 20:46:32.276998,Germany,Binance,419,328
TX696,WALLET003,3715,2025-10-09 20:46:32.277003,Pakistan,Coinbase,56,287
TX697,WALLET001,1143,2025-11-26 20:46:32.277016,UK,Kraken,349,223
TX698,WALLET003,4695,2026-05-29 20:46:32.277021,Pakistan,Kraken,711,373
TX699,WALLET004,1254,2026-01-25 20:46:32.277027,Pakistan,Binance,342,467
TX700,WALLET004,1193,2026-05-09 20:46:32.277032,Russia,Kraken,216,309
TX701,WALLET001,4315,2026-01-31 20:46:32.277037,USA,Binance,136,354
TX702,WALLET005,4365,2026-01-27 20:46:32.277042,Germany,Binance,836,28
TX703,WALLET005,2223,2026-09-04 20:46:32.277047,Germany,Coinbase,14,384
TX704,WALLET004,51858,2026-02-19 20:46:32.277052,Germany,Binance,91,426
TX705,WALLET005,3095,2026-05-02 20:46:32.277057,Pakistan,Binance,807,265
TX706,WALLET002,4449,2025-11-11 20:46:32.277062,USA,Binance,340,468
TX707,WALLET003,4757,2026-07-08 20:46:32.277067,USA,Coinbase,429,64
TX708,WALLET005,2840,2025-11-21 20:46:32.277072,Russia,Coinbase,788,321
TX709,WALLET001,2926,2026-01-06 20:46:32.277077,Pakistan,Coinbase,649,215
TX710,WALLET004,4932,2026-09-08 20:46:32.277082,USA,Kraken,949,307
TX711,WALLET002,376,2026-03-20 20:46:32.277087,USA,Binance,969,471
TX712,WALLET004,2611,2025-10-28 20:46:32.277099,Russia,Kraken,472,183
TX713,WALLET004,2668,2025-10-09 20:46:32.277105,Russia,Kraken,287,55
TX714,WALLET002,4421,2026-09-19 20:46:32.277110,Germany,Binance,485,447
TX715,WALLET003,3187,2026-04-29 20:46:32.277115,Russia,Kraken,369,368
TX716,WALLET005,114642,2026-02-18 20:46:32.277128,USA,Coinbase,355,206
TX717,WALLET005,141,2025-09-24 20:46:32.277134,UK,Binance,143,330
TX718,WALLET002,3211,2026-08-10 20:46:32.277139,Russia,Coinbase,932,431
TX719,WALLET005,1700,2025-12-08 20:46:32.277144,Russia,Binance,924,8
TX720,WALLET005,2245,2025-10-29 20:46:32.277149,Pakistan,Coinbase,100,488
TX721,WALLET003,1320,2026-03-01 20:46:32.277154,UK,Binance,161,192
TX722,WALLET001,2132,2026-09-12 20:46:32.277160,Pakistan,Coinbase,630,103
TX723,WALLET004,2473,2026-04-14 20:46:32.277165,UK,Coinbase,400,450
TX724,WALLET005,3162,2026-06-16 20:46:32.277170,UK,Coinbase,604,340
TX725,WALLET004,2019,2025-12-13 20:46:32.277175,Russia,Binance,281,278
TX726,WALLET005,3580,2026-04-29 20:46:32.277180,USA,Coinbase,100,352
TX727,WALLET001,163,2026-08-03 20:46:32.277185,Pakistan,Binance,304,371
TX728,WALLET001,3686,2025-12-08 20:46:32.277190,UK,Binance,263,71
TX729,WALLET004,3107,2026-01-19 20:46:32.277195,Germany,Binance,539,221
TX730,WALLET001,523,2026-06-29 20:46:32.277200,Germany,Kraken,305,414
TX731,WALLET003,2749,2026-06-14 20:46:32.277205,UK,Binance,797,109
TX732,WALLET002,3616,2025-11-19 20:46:32.277218,USA,Binance,170,291
TX733,WALLET002,4070,2026-07-23 20:46:32.277225,Germany,Kraken,51,363
TX734,WALLET003,1608,2026-03-12 20:46:32.277230,USA,Kraken,644,256
TX735,WALLET001,1355,2026-02-27 20:46:32.277235,UK,Binance,906,379
TX736,WALLET001,1623,2026-05-24 20:46:32.277240,Russia,Binance,51,268
TX737,WALLET002,146982,2026-09-13 20:46:32.277246,UK,Kraken,554,393
TX738,WALLET003,2061,2026-07-02 20:46:32.277251,USA,Binance,951,258
TX739,WALLET004,3450,2025-10-29 20:46:32.277256,USA,Coinbase,353,381
TX740,WALLET005,3515,2026-01-22 20:46:32.277271,USA,Binance,962,115
TX741,WALLET004,256,2026-08-03 20:46:32.277276,UK,Binance,639,56
TX742,WALLET003,122,2026-06-23 20:46:32.277281,Germany,Coinbase,691,207
TX743,WALLET001,523,2026-02-17 20:46:32.277286,Russia,Coinbase,232,87
TX744,WALLET005,1817,2026-01-04 20:46:32.277291,Pakistan,Coinbase,198,303
TX745,WALLET004,2514,2026-04-09 20:46:32.277296,UK,Binance,986,348
TX746,WALLET004,57144,2026-01-27 20:46:32.277301,Pakistan,Kraken,177,288
TX747,WALLET001,130,2026-08-12 20:46:32.277306,USA,Kraken,774,466
TX748,WALLET004,2177,2026-05-14 20:46:32.277312,Russia,Binance,533,192
TX749,WALLET004,3483,2025-10-29 20:46:32.277316,Pakistan,Coinbase,214,460
TX750,WALLET004,666,2026-09-12 20:46:32.277322,UK,Coinbase,27,45
TX751,WALLET003,2275,2026-08-01 20:46:32.277334,USA,Binance,561,224
TX752,WALLET005,2994,2026-09-12 20:46:32.277340,Pakistan,Binance,721,128
TX753,WALLET005,104098,2026-02-18 20:46:32.277346,UK,Binance,906,489
TX754,WALLET002,1126,2025-11-12 20:46:32.277359,USA,Coinbase,180,472
TX755,WALLET005,1678,2026-02-19 20:46:32.277364,UK,Coinbase,329,64
TX756,WALLET004,2709,2026-06-24 20:46:32.277370,Pakistan,Binance,780,392
TX757,WALLET002,2411,2025-12-19 20:46:32.277375,UK,Binance,11,181
TX758,WALLET001,1340,2026-02-08 20:46:32.277380,Russia,Kraken,58,34
TX759,WALLET003,3430,2026-08-17 20:46:32.277385,Russia,Coinbase,674,9
TX760,WALLET001,1056,2025-09-24 20:46:32.277390,USA,Kraken,985,316
TX761,WALLET005,617,2026-04-19 20:46:32.277397,Germany,Kraken,328,166
TX762,WALLET001,3136,2026-05-07 20:46:32.277402,UK,Coinbase,859,54
TX763,WALLET002,347,2025-10-25 20:46:32.277407,USA,Coinbase,329,475
TX764,WALLET005,2727,2025-10-19 20:46:32.277413,Germany,Binance,588,413
TX765,WALLET003,3498,2026-03-20 20:46:32.277418,USA,Coinbase,605,345
TX766,WALLET002,2663,2025-10-01 20:46:32.277423,USA,Kraken,584,290
TX767,WALLET001,4453,2025-12-19 20:46:32.277428,UK,Kraken,94,242
TX768,WALLET004,766,2025-10-17 20:46:32.277434,Pakistan,Kraken,743,360
TX769,WALLET004,4188,2026-02-08 20:46:32.277438,Germany,Coinbase,999,366
TX770,WALLET005,4345,2025-11-27 20:46:32.277444,Germany,Kraken,745,336
TX771,WALLET003,2701,2026-03-08 20:46:32.277457,Germany,Coinbase,514,319
TX772,WALLET003,658,2026-05-15 20:46:32.277463,Pakistan,Kraken,296,418
TX773,WALLET004,4716,2026-03-01 20:46:32.277475,USA,Kraken,743,313
TX774,WALLET004,4766,2026-07-18 20:46:32.277481,UK,Kraken,18,114
TX775,WALLET002,2528,2026-02-01 20:46:32.277486,USA,Coinbase,397,368
TX776,WALLET001,2420,2025-12-13 20:46:32.277509,USA,Coinbase,770,272
TX777,WALLET001,4123,2026-08-01 20:46:32.277514,UK,Coinbase,269,134
TX778,WALLET002,1800,2025-10-14 20:46:32.277519,USA,Binance,529,13
TX779,WALLET001,448,2026-02-04 20:46:32.277538,Pakistan,Kraken,857,438
TX780,WALLET003,997,2026-07-24 20:46:32.277543,Russia,Coinbase,135,222
TX781,WALLET001,989,2026-01-19 20:46:32.277548,Germany,Coinbase,506,153
TX782,WALLET003,3757,2026-05-27 20:46:32.277562,UK,Binance,120,422
TX783,WALLET001,3967,2026-05-26 20:46:32.277568,Germany,Binance,815,467
TX784,WALLET002,2247,2025-10-21 20:46:32.277573,USA,Kraken,3,460
TX785,WALLET001,773,2025-09-29 20:46:32.277578,Russia,Coinbase,720,43
TX786,WALLET003,2313,2026-08-18 20:46:32.277584,Pakistan,Binance,861,311
TX787,WALLET005,2954,2025-10-22 20:46:32.277588,UK,Binance,393,242
TX788,WALLET003,4722,2025-12-15 20:46:32.277594,USA,Binance,316,264
TX789,WALLET005,2081,2026-07-01 20:46:32.277612,USA,Coinbase,565,31
TX790,WALLET001,4038,2026-08-17 20:46:32.277625,Pakistan,Kraken,735,360
TX791,WALLET005,2036,2025-10-30 20:46:32.277631,Germany,Coinbase,207,46
TX792,WALLET005,2025,2026-05-13 20:46:32.277636,USA,Binance,525,423
TX793,WALLET002,22,2026-03-12 20:46:32.277641,Russia,Coinbase,518,357
TX794,WALLET002,1340,2026-04-08 20:46:32.277647,USA,Kraken,701,218
TX795,WALLET001,2575,2026-06-08 20:46:32.277652,Pakistan,Coinbase,885,345
TX796,WALLET003,3117,2026-07-13 20:46:32.277657,Pakistan,Binance,696,40
TX797,WALLET001,138100,2026-09-17 20:46:32.277663,Pakistan,Binance,624,120
TX798,WALLET004,1930,2026-08-20 20:46:32.277668,UK,Kraken,124,279
TX799,WALLET002,1313,2026-05-02 20:46:32.277673,Germany,Binance,509,176
TX800,WALLET001,1448,2026-03-31 20:46:32.277679,Pakistan,Coinbase,363,156
TX801,WALLET001,1472,2026-04-28 20:46:32.277684,USA,Binance,957,289
TX802,WALLET002,3017,2026-07-31 20:46:32.277689,Pakistan,Kraken,573,4
TX803,WALLET003,4303,2026-08-31 20:46:32.277694,Russia,Kraken,466,319
TX804,WALLET001,4789,2026-09-01 20:46:32.277699,UK,Coinbase,462,374
TX805,WALLET004,1628,2026-05-04 20:46:32.277704,Germany,Binance,912,164
TX806,WALLET005,3307,2026-02-23 20:46:32.277710,USA,Binance,181,493
TX807,WALLET004,78,2026-09-04 20:46:32.277724,Germany,Coinbase,780,105
TX808,WALLET005,2389,2025-11-07 20:46:32.277736,Pakistan,Kraken,234,152
TX809,WALLET004,2908,2026-02-07 20:46:32.277745,Russia,Binance,198,137
TX810,WALLET002,2058,2025-11-08 20:46:32.277760,Pakistan,Kraken,327,265
TX811,WALLET001,4183,2026-01-16 20:46:32.277767,Pakistan,Binance,413,161
TX812,WALLET004,134910,2025-10-29 20:46:32.277773,UK,Coinbase,544,214
TX813,WALLET004,1722,2025-10-05 20:46:32.277778,USA,Kraken,987,443
TX814,WALLET002,773,2026-04-03 20:46:32.277783,USA,Coinbase,946,270
TX815,WALLET001,1957,2026-09-02 20:46:32.277788,Germany,Kraken,735,165
TX816,WALLET005,164349,2025-11-23 20:46:32.277794,UK,Coinbase,224,268
TX817,WALLET005,239,2026-08-21 20:46:32.277799,Germany,Kraken,198,477
TX818,WALLET001,2240,2025-09-25 20:46:32.277812,USA,Binance,801,485
TX819,WALLET005,59506,2026-04-20 20:46:32.277819,Russia,Coinbase,320,201
TX820,WALLET001,455,2026-01-05 20:46:32.277823,Germany,Coinbase,346,472
TX821,WALLET003,4457,2025-10-27 20:46:32.277828,Germany,Coinbase,157,46
TX822,WALLET001,2607,2025-10-14 20:46:32.277834,Pakistan,Kraken,517,320
TX823,WALLET005,4855,2026-04-23 20:46:32.277839,Russia,Binance,395,447
TX824,WALLET004,1761,2026-02-03 20:46:32.277844,Pakistan,Binance,779,119
TX825,WALLET001,804,2026-09-09 20:46:32.277858,UK,Binance,247,420
TX826,WALLET003,3343,2026-08-05 20:46:32.277863,Russia,Coinbase,893,498
TX827,WALLET004,2007,2026-04-04 20:46:32.277868,Pakistan,Binance,110,106
TX828,WALLET005,2602,2026-07-27 20:46:32.277873,Pakistan,Binance,693,73
TX829,WALLET001,2092,2025-11-14 20:46:32.277885,USA,Coinbase,854,21
TX830,WALLET003,4062,2025-11-06 20:46:32.277891,Pakistan,Coinbase,889,248
TX831,WALLET001,849,2026-07-28 20:46:32.277904,UK,Kraken,260,484
TX832,WALLET001,1688,2025-10-18 20:46:32.277909,Germany,Coinbase,111,285
TX833,WALLET001,3695,2026-08-30 20:46:32.277915,Russia,Coinbase,621,472
TX834,WALLET001,4865,2026-04-13 20:46:32.277920,Pakistan,Binance,492,491
TX835,WALLET002,874,2026-03-06 20:46:32.277925,Russia,Coinbase,173,310
TX836,WALLET005,1181,2025-12-03 20:46:32.277930,USA,Coinbase,646,80
TX837,WALLET004,298,2026-03-20 20:46:32.277935,Germany,Binance,226,257
TX838,WALLET001,793,2026-06-12 20:46:32.277940,Germany,Binance,747,414
TX839,WALLET002,3755,2026-04-25 20:46:32.277945,Russia,Kraken,338,128
TX840,WALLET004,652,2026-04-10 20:46:32.277951,Pakistan,Kraken,787,169
TX841,WALLET004,1960,2026-05-03 20:46:32.277955,Pakistan,Kraken,324,340
TX842,WALLET002,4821,2026-06-20 20:46:32.277961,Russia,Binance,796,62
TX843,WALLET003,2807,2026-04-15 20:46:32.277966,UK,Binance,698,436
TX844,WALLET005,51756,2026-04-01 20:46:32.277972,Russia,Binance,447,276
TX845,WALLET004,2213,2026-07-15 20:46:32.277977,Pakistan,Coinbase,464,402
TX846,WALLET003,4031,2025-12-05 20:46:32.277982,USA,Coinbase,889,360
TX847,WALLET003,1248,2025-10-24 20:46:32.277987,UK,Binance,632,10
TX848,WALLET001,3436,2026-03-06 20:46:32.277992,Pakistan,Coinbase,886,369
TX849,WALLET005,2987,2026-08-21 20:46:32.278005,Russia,Kraken,676,65
TX850,WALLET002,2914,2025-11-05 20:46:32.278011,Russia,Binance,148,369
TX851,WALLET004,102960,2025-11-02 20:46:32.278017,Russia,Kraken,116,478
TX852,WALLET001,4366,2025-10-29 20:46:32.278022,Pakistan,Kraken,191,7
TX853,WALLET005,1662,2026-09-01 20:46:32.278027,UK,Kraken,756,119
TX854,WALLET005,876,2026-07-04 20:46:32.278032,UK,Coinbase,351,28
TX855,WALLET003,2421,2026-05-17 20:46:32.278037,Russia,Coinbase,559,21
TX856,WALLET003,2279,2025-10-14 20:46:32.278042,USA,Coinbase,221,55
TX857,WALLET004,824,2026-06-20 20:46:32.278047,USA,Coinbase,62,471
TX858,WALLET001,4208,2026-06-08 20:46:32.278052,UK,Coinbase,639,204
TX859,WALLET002,2550,2026-07-01 20:46:32.278057,USA,Kraken,396,500
TX860,WALLET005,3831,2026-06-29 20:46:32.278062,Germany,Binance,907,498
TX861,WALLET004,707,2026-06-29 20:46:32.278068,Germany,Coinbase,404,77
TX862,WALLET005,430,2026-07-27 20:46:32.278074,Russia,Coinbase,408,380
TX863,WALLET001,180,2025-10-23 20:46:32.278079,USA,Coinbase,706,64
TX864,WALLET004,3292,2026-07-05 20:46:32.278084,Germany,Kraken,550,75
TX865,WALLET003,4044,2026-01-02 20:46:32.278089,Russia,Binance,706,260
TX866,WALLET004,1382,2026-01-10 20:46:32.278094,Germany,Kraken,995,319
TX867,WALLET005,3183,2025-11-26 20:46:32.278107,Russia,Kraken,266,490
TX868,WALLET001,942,2026-08-14 20:46:32.278120,Germany,Kraken,681,371
TX869,WALLET002,2462,2026-05-15 20:46:32.278126,USA,Coinbase,61,28
TX870,WALLET004,3411,2026-04-14 20:46:32.278131,UK,Binance,833,281
TX871,WALLET005,3692,2025-11-25 20:46:32.278137,Germany,Binance,80,391
TX872,WALLET001,3640,2026-07-07 20:46:32.278141,Pakistan,Coinbase,288,408
TX873,WALLET002,1012,2026-07-05 20:46:32.278146,Russia,Binance,944,184
TX874,WALLET004,2400,2026-06-27 20:46:32.278151,Germany,Binance,570,165
TX875,WALLET005,2479,2026-02-08 20:46:32.278156,Pakistan,Binance,924,92
TX876,WALLET003,614,2026-05-18 20:46:32.278161,UK,Binance,383,73
TX877,WALLET005,4024,2026-05-05 20:46:32.278166,Russia,Coinbase,382,228
TX878,WALLET001,661,2026-08-26 20:46:32.278171,Germany,Kraken,709,68
TX879,WALLET003,692,2026-06-19 20:46:32.278176,UK,Coinbase,704,317
TX880,WALLET005,127384,2026-08-17 20:46:32.278182,Russia,Binance,542,491
TX881,WALLET003,4780,2025-11-06 20:46:32.278187,Pakistan,Coinbase,710,306
TX882,WALLET004,3099,2026-02-25 20:46:32.278204,UK,Coinbase,760,42
TX883,WALLET005,1017,2026-05-08 20:46:32.278209,USA,Kraken,977,73
TX884,WALLET001,2425,2026-02-06 20:46:32.278222,UK,Kraken,121,125
TX885,WALLET001,4408,2026-02-21 20:46:32.278228,Russia,Binance,422,384
TX886,WALLET003,3391,2026-09-17 20:46:32.278234,USA,Kraken,627,17
TX887,WALLET002,544,2026-04-18 20:46:32.278238,USA,Kraken,790,439
TX888,WALLET004,4044,2025-11-14 20:46:32.278251,UK,Binance,852,232
TX889,WALLET001,4550,2026-04-11 20:46:32.278257,UK,Binance,955,492
TX890,WALLET002,4308,2026-01-27 20:46:32.278262,Pakistan,Binance,245,75
TX891,WALLET001,2011,2026-07-10 20:46:32.278267,UK,Binance,572,448
TX892,WALLET001,1350,2026-07-09 20:46:32.278272,Russia,Kraken,148,339
TX893,WALLET005,1682,2026-05-30 20:46:32.278277,UK,Coinbase,751,382
TX894,WALLET002,3095,2025-12-17 20:46:32.278282,UK,Coinbase,525,72
TX895,WALLET002,4435,2026-01-04 20:46:32.278287,Germany,Coinbase,594,375
TX896,WALLET001,3093,2025-12-26 20:46:32.278292,USA,Kraken,5,114
TX897,WALLET003,563,2026-06-01 20:46:32.278298,Pakistan,Coinbase,528,293
TX898,WALLET004,4967,2025-12-06 20:46:32.278303,Germany,Binance,131,351
TX899,WALLET003,223,2026-09-19 20:46:32.278309,USA,Binance,855,93
TX900,WALLET004,2172,2026-02-04 20:46:32.278314,UK,Kraken,752,35
TX901,WALLET005,3348,2026-07-01 20:46:32.278319,USA,Coinbase,120,93
TX902,WALLET005,1829,2026-04-20 20:46:32.278325,UK,Kraken,152,338
TX903,WALLET001,1768,2026-04-07 20:46:32.278330,Russia,Binance,724,271
TX904,WALLET002,1930,2026-04-04 20:46:32.278335,USA,Kraken,477,327
TX905,WALLET004,4691,2026-04-21 20:46:32.278340,Russia,Binance,128,204
TX906,WALLET005,530,2026-06-05 20:46:32.278344,Pakistan,Coinbase,575,255
TX907,WALLET001,1388,2025-10-31 20:46:32.278357,Pakistan,Binance,186,369
TX908,WALLET003,2132,2026-07-24 20:46:32.278363,USA,Kraken,116,19
TX909,WALLET005,1077,2026-05-18 20:46:32.278368,Germany,Kraken,427,80
TX910,WALLET001,3568,2025-12-22 20:46:32.278382,UK,Binance,833,489
TX911,WALLET001,614,2026-04-07 20:46:32.278387,UK,Kraken,279,67
TX912,WALLET001,3070,2026-01-04 20:46:32.278392,UK,Binance,86,206
TX913,WALLET004,4259,2026-01-10 20:46:32.278398,UK,Binance,946,164
TX914,WALLET001,4219,2025-12-17 20:46:32.278402,USA,Coinbase,100,89
TX915,WALLET001,35,2026-06-17 20:46:32.278407,Russia,Kraken,81,159
TX916,WALLET005,146,2026-03-18 20:46:32.278412,Russia,Binance,154,424
TX917,WALLET001,2873,2026-08-18 20:46:32.278417,Germany,Binance,849,154
TX918,WALLET005,926,2026-01-28 20:46:32.278422,USA,Kraken,25,358
TX919,WALLET002,146940,2026-03-12 20:46:32.278427,Pakistan,Kraken,372,166
TX920,WALLET001,4986,2026-08-18 20:46:32.278432,UK,Kraken,537,350
TX921,WALLET002,218,2025-10-19 20:46:32.278437,USA,Binance,555,105
TX922,WALLET005,4820,2026-02-05 20:46:32.278442,Pakistan,Kraken,936,187
TX923,WALLET005,4319,2026-04-15 20:46:32.278447,Pakistan,Kraken,513,213
TX924,WALLET005,1175,2025-11-25 20:46:32.278451,USA,Coinbase,202,141
TX925,WALLET003,2198,2025-12-01 20:46:32.278457,Russia,Coinbase,416,176
TX926,WALLET001,3446,2026-02-14 20:46:32.278462,UK,Kraken,629,238
TX927,WALLET002,1873,2026-01-18 20:46:32.278475,Russia,Binance,415,219
TX928,WALLET004,1728,2026-08-24 20:46:32.278481,Pakistan,Kraken,530,213
TX929,WALLET005,52874,2026-01-24 20:46:32.278486,USA,Binance,284,9
TX930,WALLET002,3369,2025-12-23 20:46:32.278509,Russia,Binance,4,39
TX931,WALLET002,2207,2025-10-08 20:46:32.278514,Russia,Kraken,421,98
TX932,WALLET002,398,2025-11-25 20:46:32.278520,USA,Binance,665,149
TX933,WALLET002,4469,2026-01-19 20:46:32.278539,USA,Binance,376,324
TX934,WALLET004,502,2026-07-28 20:46:32.278559,Germany,Kraken,528,434
TX935,WALLET005,189763,2026-08-12 20:46:32.278565,Germany,Binance,843,495
TX936,WALLET002,4552,2026-03-12 20:46:32.278570,UK,Kraken,508,469
TX937,WALLET001,3306,2026-06-02 20:46:32.278840,Pakistan,Binance,997,340
TX938,WALLET002,199457,2026-03-04 20:46:32.278846,Pakistan,Binance,478,485
TX939,WALLET001,1569,2026-09-16 20:46:32.278852,UK,Kraken,42,44
TX940,WALLET005,1306,2025-10-10 20:46:32.278857,Russia,Binance,756,80
TX941,WALLET005,2714,2026-05-11 20:46:32.278862,Pakistan,Coinbase,402,424
TX942,WALLET003,3022,2026-01-01 20:46:32.278867,Pakistan,Coinbase,966,91
TX943,WALLET001,4790,2026-08-22 20:46:32.278873,Pakistan,Binance,501,168
TX944,WALLET004,1740,2026-04-05 20:46:32.278878,Germany,Coinbase,230,472
TX945,WALLET001,1644,2026-05-27 20:46:32.278896,Pakistan,Kraken,806,193
TX946,WALLET001,3322,2026-04-08 20:46:32.278910,Russia,Kraken,45,275
TX947,WALLET001,50,2026-04-28 20:46:32.278916,USA,Binance,58,391
TX948,WALLET003,3863,2026-08-10 20:46:32.278929,USA,Kraken,666,348
TX949,WALLET003,873,2026-04-20 20:46:32.278935,Germany,Coinbase,244,300
TX950,WALLET004,4206,2026-02-07 20:46:32.278940,Russia,Kraken,254,193
TX951,WALLET003,3715,2026-07-30 20:46:32.278945,UK,Binance,672,3
TX952,WALLET004,2848,2025-10-03 20:46:32.278960,Russia,Binance,637,224
TX953,WALLET004,1909,2026-06-21 20:46:32.278965,USA,Kraken,946,140
TX954,WALLET002,3260,2026-04-17 20:46:32.278970,USA,Kraken,869,235
TX955,WALLET002,4815,2026-09-17 20:46:32.278975,Germany,Binance,796,467
TX956,WALLET003,4272,2025-12-03 20:46:32.278980,UK,Kraken,877,4
TX957,WALLET003,3739,2025-10-05 20:46:32.278985,USA,Binance,431,457
TX958,WALLET005,1783,2026-06-29 20:46:32.278990,USA,Kraken,92,4
TX959,WALLET003,521,2026-04-20 20:46:32.278995,USA,Coinbase,582,77
TX960,WALLET005,1802,2025-12-25 20:46:32.279001,USA,Kraken,1,288
TX961,WALLET002,1226,2026-06-02 20:46:32.279006,Pakistan,Coinbase,310,177
TX962,WALLET003,697,2025-10-07 20:46:32.279011,Pakistan,Binance,457,261
TX963,WALLET004,3076,2026-07-26 20:46:32.279016,UK,Kraken,671,145
TX964,WALLET002,3698,2026-03-11 20:46:32.279021,USA,Kraken,599,344
TX965,WALLET005,823,2026-08-08 20:46:32.279025,Germany,Binance,293,348
TX966,WALLET002,146786,2026-05-12 20:46:32.279040,UK,Coinbase,1000,433
TX967,WALLET004,1683,2026-01-09 20:46:32.279046,UK,Coinbase,20,130
TX968,WALLET003,191,2026-06-13 20:46:32.279051,Germany,Coinbase,886,104
TX969,WALLET003,3669,2026-01-25 20:46:32.279056,Pakistan,Binance,306,97
TX970,WALLET003,2671,2026-01-26 20:46:32.279061,USA,Binance,910,63
TX971,WALLET001,780,2026-01-06 20:46:32.279066,USA,Binance,86,196
TX972,WALLET001,3494,2026-01-03 20:46:32.279071,Germany,Binance,181,168
TX973,WALLET005,3568,2026-06-02 20:46:32.279079,Russia,Coinbase,990,122
TX974,WALLET004,2396,2026-04-27 20:46:32.279084,Germany,Binance,687,285
TX975,WALLET003,4284,2026-08-11 20:46:32.279089,Russia,Binance,310,459
TX976,WALLET002,3847,2026-06-12 20:46:32.279094,Russia,Coinbase,682,400
TX977,WALLET004,458,2025-11-10 20:46:32.279099,Russia,Coinbase,288,297
TX978,WALLET003,3893,2026-01-25 20:46:32.279104,Germany,Binance,297,48
TX979,WALLET004,2381,2026-05-03 20:46:32.279109,USA,Coinbase,534,431
TX980,WALLET004,1313,2026-03-01 20:46:32.279114,Pakistan,Coinbase,860,271
TX981,WALLET002,1670,2026-04-02 20:46:32.279119,Germany,Kraken,459,253
TX982,WALLET005,2190,2025-12-05 20:46:32.279124,Pakistan,Kraken,672,289
TX983,WALLET002,2954,2025-12-03 20:46:32.279129,USA,Kraken,650,194
TX984,WALLET003,2274,2026-03-01 20:46:32.279135,Russia,Kraken,995,147
TX985,WALLET002,1717,2026-08-14 20:46:32.279148,UK,Kraken,782,395
TX986,WALLET002,264,2026-05-14 20:46:32.279154,Russia,Binance,527,76
TX987,WALLET004,2939,2026-07-06 20:46:32.279160,Pakistan,Binance,3,1
TX988,WALLET002,174412,2025-10-09 20:46:32.279165,Russia,Binance,552,264
TX989,WALLET002,3775,2026-01-03 20:46:32.279170,UK,Kraken,835,322
TX990,WALLET002,991,2026-08-15 20:46:32.279176,USA,Coinbase,864,460
TX991,WALLET003,1082,2025-12-18 20:46:32.279181,UK,Coinbase,307,376
TX992,WALLET004,1203,2025-11-28 20:46:32.279186,Germany,Kraken,763,127
TX993,WALLET002,2474,2026-02-11 20:46:32.279191,Germany,Binance,462,365
TX994,WALLET004,1491,2026-06-12 20:46:32.279195,Russia,Binance,751,409
TX995,WALLET002,3845,2026-04-13 20:46:32.279210,USA,Binance,654,340
TX996,WALLET004,192842,2026-05-19 20:46:32.279216,Pakistan,Kraken,606,120
TX997,WALLET005,4792,2025-10-20 20:46:32.279221,UK,Kraken,759,84
TX998,WALLET002,4110,2026-03-21 20:46:32.279226,Germany,Kraken,812,432
